videoId,title,channel,comment
lYeFXQs1sqw,후보 등록 마친 김문수 “위대한 나라 만드는 데 최선 다하겠다”,오마이TV,전광훈이 떠오르는건 왜?
lYeFXQs1sqw,후보 등록 마친 김문수 “위대한 나라 만드는 데 최선 다하겠다”,오마이TV,전광훈과 함께?
lYeFXQs1sqw,후보 등록 마친 김문수 “위대한 나라 만드는 데 최선 다하겠다”,오마이TV,"김구선생님 국적은 어디세요?
전광훈을 위해 눈물흘린 우리문수씨"
lYeFXQs1sqw,후보 등록 마친 김문수 “위대한 나라 만드는 데 최선 다하겠다”,오마이TV,"조금 양보해서 한덕수 같이 이재명을 이길 방법을 찾아보지 그랬나?
처음엔 지지했으나 정 떨어진다~~"
lYeFXQs1sqw,후보 등록 마친 김문수 “위대한 나라 만드는 데 최선 다하겠다”,오마이TV,내란당의 뻔뻔함과 역겨움은 언제나 우리의 상상 그 이상이네요
lYeFXQs1sqw,후보 등록 마친 김문수 “위대한 나라 만드는 데 최선 다하겠다”,오마이TV,반성없는 내란세력들...
lYeFXQs1sqw,후보 등록 마친 김문수 “위대한 나라 만드는 데 최선 다하겠다”,오마이TV,예전  노동 운동 할때의  김문수로  돌아가면  부담 되는  경쟁자인데.. 사실  만만하기는  덕수가  꿀인데…
lYeFXQs1sqw,후보 등록 마친 김문수 “위대한 나라 만드는 데 최선 다하겠다”,오마이TV,위험하다 위험해....
lYeFXQs1sqw,후보 등록 마친 김문수 “위대한 나라 만드는 데 최선 다하겠다”,오마이TV,그 길은 역사의 뒤안길로 사라지는 것
lYeFXQs1sqw,후보 등록 마친 김문수 “위대한 나라 만드는 데 최선 다하겠다”,오마이TV,국짐 후보들은 진짜 답이 없다. 동네 이장도 이놈들 보다 백배는 낮다.
lYeFXQs1sqw,후보 등록 마친 김문수 “위대한 나라 만드는 데 최선 다하겠다”,오마이TV,제2의 박정희  대통령이  되어주세요.
lYeFXQs1sqw,후보 등록 마친 김문수 “위대한 나라 만드는 데 최선 다하겠다”,오마이TV,"잘 하실거라 믿습니다
응원합니다"
lYeFXQs1sqw,후보 등록 마친 김문수 “위대한 나라 만드는 데 최선 다하겠다”,오마이TV,무적함대 김문수 나아가 승리한다
lYeFXQs1sqw,후보 등록 마친 김문수 “위대한 나라 만드는 데 최선 다하겠다”,오마이TV,"여기 댓글 참 묘하네
축하드립니다 
꼭 이기셔서 대한민국을 반석위에 올려주세요
 정상화된 나라로 가즈아"
lYeFXQs1sqw,후보 등록 마친 김문수 “위대한 나라 만드는 데 최선 다하겠다”,오마이TV,6월3일 전까지만 나름 기분내세요~ 한달도 안 남았네요
lYeFXQs1sqw,후보 등록 마친 김문수 “위대한 나라 만드는 데 최선 다하겠다”,오마이TV,위대한 나라를 만들고 싶다는게 진심이라면 본인의 주제를 스스로 인정하고 후보사퇴를 하셔야죠.. 경선토론때 말도 제대로 못해서 어버버하는 사람이 무슨 재주로 위대한 나라를 만듭니까? .. 불쾌하기 짝이 없네
lYeFXQs1sqw,후보 등록 마친 김문수 “위대한 나라 만드는 데 최선 다하겠다”,오마이TV,이제 전광 문수 기사좀 그만 보자~ㅋㅋㅋ
lYeFXQs1sqw,후보 등록 마친 김문수 “위대한 나라 만드는 데 최선 다하겠다”,오마이TV,문수  난 당신을  선택할것입니다
lYeFXQs1sqw,후보 등록 마친 김문수 “위대한 나라 만드는 데 최선 다하겠다”,오마이TV,"당선?
너 마 구색이야."
lYeFXQs1sqw,후보 등록 마친 김문수 “위대한 나라 만드는 데 최선 다하겠다”,오마이TV,뭐로 만든다는겨?
lYeFXQs1sqw,후보 등록 마친 김문수 “위대한 나라 만드는 데 최선 다하겠다”,오마이TV,도긴개긴
lYeFXQs1sqw,후보 등록 마친 김문수 “위대한 나라 만드는 데 최선 다하겠다”,오마이TV,"일본이 우리를 지배할때 우리 국민의 국적이 일본 이라는 친일인 당신이 위대를 모르는데 어떻게 기적이 일어 날까..
일본이 우리를 지배하던 시절, 우리의 국적은 ‘일본’이었다. 
그건 선택이 아니었다. 총칼 앞에 강제로 찍힌 국적, 억지로 입혀진 이름이었다. 그 시대를 살았던 사람들은 조용히 속을 씹으며, 마음속 조국을 감추고 살았다.
그러나 그 시대에도 기적은 있었다. 잊히지 않은 이름들, 굴복하지 않았던 말들, 목숨보다 귀한 가치를 지켰던 이들이 있었다. 그런데 그 기적은 어디서 왔을까?

요즘 누군가는 기적을 말한다. 현실이 답답하니, 뭔가 큰 변화, 예상치 못한 반전을 바라는 것이다. 그런데 묻고 싶다. 친일을 미화하거나, 역사적 아픔을 외면하고도 과연 기적을 바랄 수 있는가?

일제 강점기, 누군가는 '일본인'으로 살았다. 자발적 친일의 길을 택하며 민족의 등을 돌렸다. 그런 사람이 위대한 것의 의미를 모른다면, 어떻게 기적을 맞을 준비가 되었을까?

기적은 준비된 사람에게만 온다. 아픈 역사를 직시하고, 부끄러움과 고통을 회피하지 않으며, 진실을 품은 이에게만 오는 것이다. 위대함은 결과가 아니라 태도에서 시작된다. 과거를 부정하면서 미래를 꿈꿀 수는 없다.

역사란 단지 지나간 이야기가 아니다. 지금 우리가 서 있는 이 자리의 뿌리이고, 내일 우리가 걸어갈 길의 방향이기도 하다. 그러니 기적은 어느 날 갑자기 하늘에서 떨어지지 않는다. 그것은 고통의 진실을 견딘 자들의 가슴에서부터 조용히 시작된다."
lYeFXQs1sqw,후보 등록 마친 김문수 “위대한 나라 만드는 데 최선 다하겠다”,오마이TV,야도 내란 옹호
lYeFXQs1sqw,후보 등록 마친 김문수 “위대한 나라 만드는 데 최선 다하겠다”,오마이TV,청백리 대통령   후보  김문수  화이팅
lYeFXQs1sqw,후보 등록 마친 김문수 “위대한 나라 만드는 데 최선 다하겠다”,오마이TV,김후보님.지금은.싸울때가.아닙니다.죄명이를재명시켜야합니다.
lYeFXQs1sqw,후보 등록 마친 김문수 “위대한 나라 만드는 데 최선 다하겠다”,오마이TV,소방대장 원하는대로 링위에 올라왔음?이젠 줘터제야 할 시간이네.ㅠ
lYeFXQs1sqw,후보 등록 마친 김문수 “위대한 나라 만드는 데 최선 다하겠다”,오마이TV,전과7
lYeFXQs1sqw,후보 등록 마친 김문수 “위대한 나라 만드는 데 최선 다하겠다”,오마이TV,한덕수 만을 대상으로 한 전 당원 찬반 투표가 이미 당 내규에 의해 그 지위를 잃은 김문수의 후보직 지위를 돌려 놓을 수는 없음.
lYeFXQs1sqw,후보 등록 마친 김문수 “위대한 나라 만드는 데 최선 다하겠다”,오마이TV,참 뻔뻔한 내란당과 그들의 대선후보
lYeFXQs1sqw,후보 등록 마친 김문수 “위대한 나라 만드는 데 최선 다하겠다”,오마이TV,"내란세력의 재롱잔치 잘 봤습니다.
강신들 때문에 코미디언 전부 설 자리 없게 되었다.
개그맨들 당사 앞에서 농성할 듯."
lYeFXQs1sqw,후보 등록 마친 김문수 “위대한 나라 만드는 데 최선 다하겠다”,오마이TV,그냥 져는게 위대한 나라를 만드는 길입니다
lYeFXQs1sqw,후보 등록 마친 김문수 “위대한 나라 만드는 데 최선 다하겠다”,오마이TV,예전 민주투사였던 김문수는 존경하지만  지금 전광훈 김행 차명진 민경욱등과 어울리고 있는 당신은 절대 지지할 수가 없음
lYeFXQs1sqw,후보 등록 마친 김문수 “위대한 나라 만드는 데 최선 다하겠다”,오마이TV,개싸움 계속해
lYeFXQs1sqw,후보 등록 마친 김문수 “위대한 나라 만드는 데 최선 다하겠다”,오마이TV,너의 국민과 함께 떠나라
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,이준석 성상납 은폐 노하우 태크닉 공개 부탁합니다.
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,쌍권 들은 사퇴해라. 자격 없다.
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,박상규 평론가님의 평론          객관성에 비추어 훌륭하시네요
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,박상규평론가 정말 멋지십니다!
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,최찰열씨는  발전없는 소리     하지마세묘
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,"이번 대선은 ""선 vs. 악""의 대결이 될 듯... 건강한 ""선""과 강력한 ""악"" 중 어느 쪽이 이길 것인가?"
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,김문수 화이팅
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,선과 악의 다결이면 인간 세상에서는  선이 이기는 거지요
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,"이제부터..
선과 악의 대결이다.."
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,"경기도 신도시 누가 발전시켰게?? 나라 빚으로 국민을 현혹하고 고기 잡는법을 가르쳐야지,,,돈풀어서 다주면 그부채는 재명이 후손이 갚을래???화성갈까하는 시대에,,,요즘사람들 바보아닙니다... Wake up everybody."
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,김문수가 답이다
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,경제학과 김문수님  정치잘하시겁니다   믿고 무조건 김문수님 응원합니다   대통령 되시길바랍니다
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,"최 창렬님 , 마인드를 바꾸세요.불만스런 마음은 싹 처리하시고 , 앞으로 잘될거란 믿음을 가지세요.
(첫째는 국민이 계몽이 되었습니다.)
범죄자들을 향해서 계엄을 한것인데,
절대로 훙악한 범죄자가 대선에서 이기면 안됩니다.그러면 (끔찍한 일이 일어납니다)
최창렬님 마인드를 바꾸십시요."
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,저력있는 김문수 이제명의 꼬리도 이렇게 물어서 우리에게 희망을
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,"최창영님, (계몽하세요.)나라가 소리없이 공산당으로 넘어갈뻔했는데, 계엄이 아니었으면 (좌파가 , 범죄자가, )민주당 이 들어섯을겁니다.
끔찍한 그림이죠.
두분이서 힘을 합해서 도우시면 다 잘 될겁니다.믿고 도웁시다.긍정적으로 믿고 도웁시다.
그동안에 불미스런 일들이 있었지만 결과가 중요하죠.
 계엄 잘 하신겁니다.
국민이 깨었다는것이 중요합니다.
계엄에 대해서 사과하라마라 하지마세요."
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,"토론 기다려진다,,, 청렴한 김후보랑 재명이,,,"
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,김문수*한덕수    뭉치세요
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,"대선후보 단일화가 동대표 뽑는 거도 아닌데 분탕질은 불가피하다. 그런 분탕질속에서 김문수를 어쩔수없이?택한 국힘당원들이야말로 대단하다. 
지금부터가 진짜 싸움이다. 
한덕수는 큰 잘못없다. 쌍권도  사욕을 부린 것은 아니다. 한덕수가 김문수를 도와 혼신을 다해 대선을 뛰게 하느냐가 관건이다. 한덕수를 비난하고 내치면 꽝이된다.
아직 국운이 완전 소멸하지는 않은 듯 싶다."
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,드라마틱한  영화 1편 잘 봤다.  좋은  극이다.
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,잘한다  김문수후보
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,추잡하게껴안기는악수나하지
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,잘한다 김민수후보
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,끝이 없는 범죄집단 이제는 끝이다
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,사과 사과 하는데 사과가 무어 그리 의미 있고 중요한가. 이제 재 뿌리는 소리들은 안하면 좋겠다.
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,한미일 vs 북중러.대결이네
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,자정과 정의가 있는 국힘과 그렇지 못한 민주당
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,미국 손 놓고 중국 손잡으면 대한민국은 다시 조선시대 된다.
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,이재명 대통령 되시려면 품위부터 지키세요  대통령이라면 인자하고  따뜻한  면이 있어야 하는데 이재명은 거리가  너무 멀어  대통렁 감이 아닙니다
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,웃긴다 이재명이테러다
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,"이재명은.넘 부끄러워.
제발.쪽팔려요.ㅠ"
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,자기들 유리한쪽으로 해석하는건 천재쪽에 가깝네
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,정의는 살아있다 김문수후보님 꼭 대통령돼어서 정의로운나라 세우세요
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,윤대통령님 힘내세요  차기대통령김문수가있잔아요 장예찬화이팅 배변호사님화이팅 차명진화이팅
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,윤여준  말이  맞나?
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,감동입니다 역시 김문수대통령 후보이십니다
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,이렇게 인물이 없나..
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,"민주당보다 훨씬난데,그만 깍아라."
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,아마 사과 하실겁니다
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,전과5범과는 하늘과 땅 차이다
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,국짐은 사생결단 피투성이 벌리다가 또 백년지기인양 만면에 가면의 웃음탈을 쓰는데 아무 주저함이 없더라는
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,"국힘은 대권후보 쟁탈전으로  정책은 전무한데 대책없이 무조건 뭘 잘하겠다는건지,
민주는 출발해서 반환점을 가고있는데, 말만하면 이재명 타도 국민은 정책으로 경쟁을기대한다."
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,"그래도 
찢은 못 찍자너"
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,정치평론가라는 사람이 방송에 나와서 헛 소릴하고 있네 ~교수님 말읍이 백번 맞는겁니다.
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,어디 전과 5범이 기가찬다
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,"냅두어라  재들이  국민이 안중에 있냐
민주당원 과 국민들은 놀리지도 않았다 주먹질하고  난장판을 일으켜도 그러러니 한다"
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,"참으로 안타갑구나 ! 사람을 볼줄 알아야 하는데 과연 누가 국가를 위해서 더일할
능력이 있는가 판단해야 하는데 
我田引水,팔이 안으로 굽듯이 당원일부가 지지하는 것만으로 정했으니 전국민의 지지를  얼마나 받을지 모르겠다"
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,"당원의 한사람으로서 일구이원을 멋대로하는 김후보를 믿을수가. 없다,  이재명보다. 뭐가 나은가??  헌시짝처럼. 말을 바꾸는 김때문에 선거에 기권하는것이 좋을것갔다,  과연 단일화를 배제하고 성공할수 있겠나?  아름다운 동행을 뿌리친. 김때문에 국힘은 이제 죽었다,"
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,"개판들이다
웃기는당이구나"
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,죄멍이 저승사자 나타났다
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,간신이 덕수는 정말 정상인이 아닌데 무얼 바래요  완전 날 도둑놈 한테 바랄게 없어요.
gyQzks9Vmp4,김문수 '기호 2번' 후보 등록...텃밭 향하는 이재명 / YTN, YTN,한덕수 사법카르텔의 일원니 ㅋ
kyrpZ5ajdxQ,"[다시보기] 김문수, 국힘 대선 후보 등록…""반드시 당선돼 위대한 나라 만들 것""-5월 11일 (일) 풀영상 [이슈현장] / JTBC News",JTBC News,나라가 아니라 김문수를 위대하게 만드는거겠지
kyrpZ5ajdxQ,"[다시보기] 김문수, 국힘 대선 후보 등록…""반드시 당선돼 위대한 나라 만들 것""-5월 11일 (일) 풀영상 [이슈현장] / JTBC News",JTBC News,콩 심은데 콩나지 밭 나겠냐?  뉴라이트가 무슨 대한민국을 위한다고....일제시대면  또 모르지 ..
kyrpZ5ajdxQ,"[다시보기] 김문수, 국힘 대선 후보 등록…""반드시 당선돼 위대한 나라 만들 것""-5월 11일 (일) 풀영상 [이슈현장] / JTBC News",JTBC News,욕하러 왔는데 이미 욕밭이네
kyrpZ5ajdxQ,"[다시보기] 김문수, 국힘 대선 후보 등록…""반드시 당선돼 위대한 나라 만들 것""-5월 11일 (일) 풀영상 [이슈현장] / JTBC News",JTBC News,김문수 뒷배 전광훈??
kyrpZ5ajdxQ,"[다시보기] 김문수, 국힘 대선 후보 등록…""반드시 당선돼 위대한 나라 만들 것""-5월 11일 (일) 풀영상 [이슈현장] / JTBC News",JTBC News,회담장에서 후보 김문숩니다 만 반복해서 한덕수가 질려 포기했다는 썰
kyrpZ5ajdxQ,"[다시보기] 김문수, 국힘 대선 후보 등록…""반드시 당선돼 위대한 나라 만들 것""-5월 11일 (일) 풀영상 [이슈현장] / JTBC News",JTBC News,위대한나라? 2찍들 투표잘해야해 또 추운데 길에서 헤매는일없게 걱정된다 이번엔 전광훈이야?
kyrpZ5ajdxQ,"[다시보기] 김문수, 국힘 대선 후보 등록…""반드시 당선돼 위대한 나라 만들 것""-5월 11일 (일) 풀영상 [이슈현장] / JTBC News",JTBC News,장제원이 부릅니다. 문수형 난 여깄어. 내 마음도 모르고 출마하면 어뜨케
kyrpZ5ajdxQ,"[다시보기] 김문수, 국힘 대선 후보 등록…""반드시 당선돼 위대한 나라 만들 것""-5월 11일 (일) 풀영상 [이슈현장] / JTBC News",JTBC News,위대한 내란 독재국가 만들생각에 신났네 신났어
kyrpZ5ajdxQ,"[다시보기] 김문수, 국힘 대선 후보 등록…""반드시 당선돼 위대한 나라 만들 것""-5월 11일 (일) 풀영상 [이슈현장] / JTBC News",JTBC News,2찍들 맨날 하는 소리가 이재명 범죄자 범죄자 하던데  앞으로 그 범죄자 논리는 못펴겠네  김문수는 전과 7범이라는데 ㅋㅋㅋ
kyrpZ5ajdxQ,"[다시보기] 김문수, 국힘 대선 후보 등록…""반드시 당선돼 위대한 나라 만들 것""-5월 11일 (일) 풀영상 [이슈현장] / JTBC News",JTBC News,진짜 언더커버면 인정~ 아니면 손절~ 투표는 내맘   응원함니다~
kyrpZ5ajdxQ,"[다시보기] 김문수, 국힘 대선 후보 등록…""반드시 당선돼 위대한 나라 만들 것""-5월 11일 (일) 풀영상 [이슈현장] / JTBC News",JTBC News,덕수할배 하는짓이 어처구니가 없어서 지켜보긴 했지만 문수 너도 주제 파악은 해야지.대똥깜이라고 착각하는 건희?
kyrpZ5ajdxQ,"[다시보기] 김문수, 국힘 대선 후보 등록…""반드시 당선돼 위대한 나라 만들 것""-5월 11일 (일) 풀영상 [이슈현장] / JTBC News",JTBC News,"에휴 왜 저들은 모를까 대한민국 국민이 아닌가?
아님 모른척하는걸까"
kyrpZ5ajdxQ,"[다시보기] 김문수, 국힘 대선 후보 등록…""반드시 당선돼 위대한 나라 만들 것""-5월 11일 (일) 풀영상 [이슈현장] / JTBC News",JTBC News,119에전화해서 도지사라고 권력을  과시하는 저분이 또 무슨 위대한짓을하려고
kyrpZ5ajdxQ,"[다시보기] 김문수, 국힘 대선 후보 등록…""반드시 당선돼 위대한 나라 만들 것""-5월 11일 (일) 풀영상 [이슈현장] / JTBC News",JTBC News,너는 다르겠냐 친윤에 역사왜곡에 뉴라이트에 내란옹호에 전과7범주제에
kyrpZ5ajdxQ,"[다시보기] 김문수, 국힘 대선 후보 등록…""반드시 당선돼 위대한 나라 만들 것""-5월 11일 (일) 풀영상 [이슈현장] / JTBC News",JTBC News,
kyrpZ5ajdxQ,"[다시보기] 김문수, 국힘 대선 후보 등록…""반드시 당선돼 위대한 나라 만들 것""-5월 11일 (일) 풀영상 [이슈현장] / JTBC News",JTBC News,설사나 똥이나 ㅋㅋㅋ
kyrpZ5ajdxQ,"[다시보기] 김문수, 국힘 대선 후보 등록…""반드시 당선돼 위대한 나라 만들 것""-5월 11일 (일) 풀영상 [이슈현장] / JTBC News",JTBC News,전광훈이 국무총리 시킬거여?
kyrpZ5ajdxQ,"[다시보기] 김문수, 국힘 대선 후보 등록…""반드시 당선돼 위대한 나라 만들 것""-5월 11일 (일) 풀영상 [이슈현장] / JTBC News",JTBC News,김 문수 후보님 권성동 친윤이랑 절연 해야 중도층 표 잡을수 있어요
kyrpZ5ajdxQ,"[다시보기] 김문수, 국힘 대선 후보 등록…""반드시 당선돼 위대한 나라 만들 것""-5월 11일 (일) 풀영상 [이슈현장] / JTBC News",JTBC News,김문수.화이팅
kyrpZ5ajdxQ,"[다시보기] 김문수, 국힘 대선 후보 등록…""반드시 당선돼 위대한 나라 만들 것""-5월 11일 (일) 풀영상 [이슈현장] / JTBC News",JTBC News,정말 정말 위대 역사관도 바로 정립 안된분이 위대?? 자장면 100그릇드시면 위대해질거에요??
kyrpZ5ajdxQ,"[다시보기] 김문수, 국힘 대선 후보 등록…""반드시 당선돼 위대한 나라 만들 것""-5월 11일 (일) 풀영상 [이슈현장] / JTBC News",JTBC News,이재명 막으려고 내놓은게 김문수냐ㅋㅋㅋㅋㅋㅋ
kyrpZ5ajdxQ,"[다시보기] 김문수, 국힘 대선 후보 등록…""반드시 당선돼 위대한 나라 만들 것""-5월 11일 (일) 풀영상 [이슈현장] / JTBC News",JTBC News,당신들은 민주주의단어는 해서는 안되지요 다들 또같은 내란당
